ID,brand,fuel_type,engine_size,weight,horsepower,cylinders,model_year,mpg
2190,BMW,Hybrid,0.8,1275.5,36,6,2015,61.25
1570,Hyundai,Gasoline,0.0,1393.1,35,4,2018,51.96
1804,BMW,Gasoline,1.7,1168.1,82,4,2020,46.23
3850,Kia,Diesel,1.26,1711.5,64,4,2008,47.71
1393,Toyota,Electric,2.02,1546.3,122,3,2022,66.85
2139,Hyundai,Gasoline,1.57,1798.1,73,6,2018,47.96
273,Hyundai,Electric,2.31,1511.7,129,6,2012,64.4
2592,Kia,Hybrid,2.69,1374.3,148,3,2023,51.35
522,Ford,Gasoline,0.0,0.0,67,4,2022,49.82
523,BMW,Diesel,0.8,0.0,41,4,2013,48.96
3237,Toyota,Diesel,1.24,1271.3,68,3,2007,50.93
1913,Tesla,Hybrid,1.5,2180.5,86,8,2015,55.68
351,Toyota,Hybrid,1.76,1809.6,79,6,2014,57.52
1619,Tesla,Gasoline,1.64,1382.0,101,4,2012,46.98
1862,Tesla,Gasoline,2.37,0.0,104,6,2022,44.41
3107,Hyundai,Electric,1.11,1598.2,48,4,2016,68.73
1962,BMW,Electric,1.69,1574.3,84,4,2006,64.39
652,Hyundai,Gasoline,2.22,1507.1,98,6,2013,43.77
2412,BMW,Gasoline,1.22,1297.0,72,4,2016,50.34
3443,Tesla,Gasoline,2.39,1181.2,123,4,2022,45.88
3701,Ford,Diesel,1.07,964.5,38,6,2023,51.33
1447,Toyota,Diesel,2.54,1284.0,115,6,2017,42.33
1954,Hyundai,Gasoline,0.0,1988.5,87,6,2016,47.12
3735,Ford,Gasoline,2.82,2000.0,132,4,2020,45.4
2329,BMW,Gasoline,0.0,0.0,89,4,2010,46.13
169,Ford,Hybrid,2.21,1351.4,101,4,2023,56.06
3707,Hyundai,Electric,2.57,1841.0,135,4,2014,60.71
963,Toyota,Gasoline,0.88,1273.7,35,4,2021,51.64
946,Tesla,Diesel,0.0,1917.6,56,6,2012,48.05
463,Kia,Gasoline,0.0,1567.1,82,4,2013,48.19
3428,Kia,Gasoline,0.0,0.0,138,6,2016,40.84
329,Tesla,Diesel,1.15,0.0,63,4,2016,48.35
1658,Tesla,Gasoline,0.0,987.1,43,3,2021,54.51
2259,Ford,Electric,1.91,1239.3,75,4,2013,64.1
2692,Hyundai,Gasoline,0.0,1373.9,89,4,2009,48.66
2304,Kia,Hybrid,0.0,0.0,62,6,2006,55.6
368,Ford,Diesel,0.0,1490.7,97,6,2012,43.08
3452,Tesla,Gasoline,0.0,0.0,74,4,2018,52.83
3015,Tesla,Gasoline,2.28,1627.0,80,3,2009,39.78
2834,Ford,Gasoline,0.0,951.4,78,4,2011,43.79
3126,BMW,Gasoline,2.76,1082.4,143,4,2018,41.07
773,Toyota,Gasoline,0.0,0.0,107,6,2021,48.58
1285,BMW,Gasoline,1.37,1036.9,77,4,2017,47.0
2537,Tesla,Gasoline,1.55,1347.6,98,4,2006,44.59
3579,Hyundai,Gasoline,1.9,1593.2,91,4,2013,45.67
3139,Ford,Gasoline,0.0,0.0,40,4,2013,48.22
499,Kia,Gasoline,0.0,1659.5,109,6,2019,46.63
1235,Ford,Gasoline,3.27,1131.4,158,4,2010,37.93
1513,Toyota,Gasoline,1.66,0.0,90,4,2015,45.61
436,Ford,Electric,0.0,1845.9,85,8,2010,62.41
1252,BMW,Diesel,2.15,1139.5,119,4,2015,43.9
366,Kia,Electric,0.0,800.0,78,4,2017,69.22
1367,Kia,Gasoline,2.0,1427.2,110,4,2013,44.06
277,Toyota,Hybrid,2.43,1207.0,121,4,2012,52.9
2640,Tesla,Electric,0.0,1006.0,146,4,2011,60.99
3768,Toyota,Diesel,2.17,0.0,111,6,2007,41.49
3440,Ford,Gasoline,0.8,1240.4,20,6,2020,54.4
408,Tesla,Gasoline,0.0,1692.8,135,6,2016,42.47
1469,Ford,Diesel,0.0,1376.7,100,4,2014,45.4
3364,Ford,Gasoline,1.8,0.0,94,4,2014,45.51
3678,Hyundai,Diesel,0.0,1853.4,127,4,2012,42.16
845,BMW,Diesel,1.91,1046.8,87,4,2006,42.38
1911,Kia,Gasoline,2.51,1389.8,137,4,2022,44.87
3312,Ford,Hybrid,2.76,1664.2,144,4,2010,50.75
87,Toyota,Gasoline,2.86,1426.2,133,8,2011,38.73
1544,Kia,Gasoline,1.09,0.0,53,8,2015,48.67
2046,Kia,Gasoline,3.7,0.0,202,4,2021,35.56
2072,Tesla,Gasoline,1.95,1332.9,85,4,2009,43.21
2365,Ford,Gasoline,1.83,0.0,86,4,2013,44.91
1850,Kia,Gasoline,2.43,0.0,112,4,2016,46.73
856,Hyundai,Hybrid,0.0,1159.8,112,8,2022,60.32
3957,Kia,Gasoline,1.61,1065.0,98,6,2011,48.29
79,Ford,Gasoline,2.12,1340.5,109,4,2009,44.75
945,Hyundai,Gasoline,0.8,0.0,28,4,2013,49.5
200,Tesla,Gasoline,0.0,0.0,81,4,2019,47.26
2064,Toyota,Gasoline,2.75,1179.6,126,4,2013,37.74
1617,Toyota,Diesel,2.52,1865.8,133,4,2008,42.6
802,Kia,Gasoline,2.4,1631.1,117,6,2014,43.86
2406,Kia,Diesel,1.32,1671.9,56,4,2016,49.72
2391,Hyundai,Diesel,0.0,1742.8,59,4,2010,45.61
1984,Tesla,Electric,2.06,1340.8,102,3,2023,67.09
2913,Ford,Diesel,1.64,0.0,87,4,2017,44.25
232,Ford,Hybrid,0.0,1000.5,87,6,2019,57.23
1407,Tesla,Diesel,0.0,1589.2,112,4,2019,45.25
2005,Kia,Hybrid,1.62,0.0,73,4,2013,58.11
3347,BMW,Electric,1.78,1476.5,78,8,2011,64.57
2651,Tesla,Gasoline,1.63,1556.5,72,6,2016,47.68
2248,Ford,Gasoline,2.63,0.0,121,4,2013,40.11
2427,Tesla,Gasoline,1.83,1470.3,84,3,2014,44.77
2929,Ford,Electric,0.0,1388.1,143,8,2011,60.61
1628,Kia,Hybrid,2.43,1779.5,121,4,2014,51.34
3818,Tesla,Gasoline,2.52,1093.3,101,4,2007,40.95
1144,Tesla,Hybrid,0.0,1539.0,73,6,2010,58.16
3560,Kia,Hybrid,0.0,1704.6,138,3,2010,53.95
192,Toyota,Gasoline,0.8,1622.9,43,4,2006,49.31
105,Toyota,Hybrid,2.18,1312.0,104,4,2007,51.52
2952,Ford,Gasoline,3.18,0.0,174,4,2011,39.32
3670,Hyundai,Gasoline,0.0,1313.3,71,4,2005,45.29
2669,Toyota,Hybrid,0.0,800.0,138,4,2020,55.31
1860,Hyundai,Diesel,0.0,0.0,167,4,2023,39.89
2475,Tesla,Diesel,0.0,0.0,64,6,2021,48.61
2228,Kia,Diesel,0.0,1173.5,86,4,2012,48.36
3429,BMW,Gasoline,2.89,0.0,146,6,2008,37.56
3860,Hyundai,Gasoline,0.0,1429.7,98,4,2015,42.61
3046,BMW,Diesel,1.45,0.0,64,6,2005,47.26
2408,Toyota,Gasoline,3.03,1319.6,147,4,2020,40.36
2006,Kia,Diesel,0.0,1321.3,58,3,2006,47.88
2760,Tesla,Gasoline,2.04,0.0,108,4,2013,46.29
3829,Tesla,Hybrid,0.0,2022.8,48,4,2011,56.31
1916,Tesla,Diesel,0.0,0.0,124,3,2019,41.73
3902,Tesla,Electric,0.0,1744.0,155,4,2022,62.13
3057,Tesla,Gasoline,2.32,0.0,127,6,2011,42.71
1814,Kia,Hybrid,0.0,846.5,144,6,2023,52.17
3399,Kia,Hybrid,0.0,1994.5,132,3,2005,52.39
995,Kia,Diesel,0.0,0.0,124,4,2022,45.99
465,Hyundai,Gasoline,0.0,1269.5,42,6,2016,49.43
1500,Tesla,Gasoline,2.73,1710.1,143,4,2021,43.73
3790,BMW,Hybrid,0.0,800.0,106,6,2007,54.45
3942,Toyota,Hybrid,2.09,1423.4,115,4,2009,56.58
2160,Hyundai,Gasoline,0.0,0.0,104,6,2021,47.79
1237,Kia,Hybrid,0.0,0.0,114,4,2018,53.0
2413,Ford,Gasoline,2.42,858.1,123,3,2021,45.14
3523,Kia,Gasoline,0.0,0.0,129,4,2006,41.58
213,Kia,Electric,2.94,1759.1,141,4,2023,62.36
1037,Tesla,Gasoline,0.0,0.0,93,4,2009,44.62
3869,Tesla,Diesel,1.34,0.0,70,6,2014,49.68
901,Kia,Hybrid,1.75,1595.9,86,4,2020,56.07
1838,Tesla,Diesel,0.0,0.0,128,4,2023,45.23
2816,Ford,Gasoline,0.0,1149.6,100,3,2009,45.7
742,Ford,Gasoline,3.23,1504.1,150,4,2006,36.81
3706,Kia,Gasoline,1.55,1830.9,91,4,2021,48.56
3090,Tesla,Hybrid,2.86,1678.3,149,4,2008,49.31
2668,Ford,Hybrid,0.0,0.0,117,4,2009,49.34
1207,Toyota,Diesel,0.0,0.0,158,4,2006,39.36
510,Hyundai,Diesel,0.0,1148.6,104,6,2016,41.76
598,Kia,Diesel,3.31,0.0,178,4,2022,39.07
2997,Kia,Hybrid,0.0,1696.1,91,4,2007,54.85
982,Hyundai,Gasoline,0.0,0.0,101,8,2017,46.05
2795,Ford,Hybrid,0.0,1464.6,108,4,2013,56.32
3517,Kia,Hybrid,3.14,994.8,164,4,2006,50.76
519,Ford,Gasoline,0.0,1055.8,34,4,2009,51.33
1507,BMW,Gasoline,0.0,1364.5,52,4,2005,50.1
768,Tesla,Gasoline,3.37,1190.9,163,4,2009,39.37
2637,BMW,Gasoline,0.8,828.4,41,4,2013,52.14
2744,Hyundai,Diesel,2.77,1044.4,139,4,2016,39.78
422,Hyundai,Diesel,2.01,1337.7,102,4,2019,45.67
124,Kia,Gasoline,0.0,1534.4,111,8,2013,44.66
2742,BMW,Gasoline,2.93,1363.7,146,4,2008,39.7
3755,BMW,Gasoline,0.0,800.0,42,6,2013,47.12
1809,Ford,Hybrid,0.0,1888.9,109,4,2012,51.04
820,Hyundai,Gasoline,1.97,0.0,113,4,2021,47.58
1404,Hyundai,Gasoline,0.0,1177.1,137,6,2018,42.04
1383,BMW,Hybrid,1.42,1457.2,76,4,2020,57.26
101,Kia,Gasoline,1.82,1390.8,94,4,2015,48.23
3514,Ford,Gasoline,0.0,1669.9,144,4,2007,37.03
1284,Tesla,Electric,1.66,0.0,60,3,2021,65.19
3690,Ford,Gasoline,0.0,0.0,99,4,2020,45.31
3037,Tesla,Gasoline,0.94,1638.9,28,4,2019,48.13
3491,Hyundai,Hybrid,3.03,1482.3,153,6,2014,50.45
1104,Kia,Gasoline,0.0,1232.8,92,4,2008,43.72
2921,Ford,Electric,1.82,939.0,77,6,2019,66.7
3170,Ford,Gasoline,0.0,1535.6,87,6,2006,49.41
3187,BMW,Gasoline,3.23,800.0,153,4,2014,37.64
2861,Toyota,Gasoline,0.0,0.0,107,4,2016,42.46
1353,Ford,Gasoline,1.69,0.0,96,4,2010,44.65
1565,Ford,Diesel,0.0,855.0,55,3,2010,50.32
3307,Ford,Gasoline,2.77,1524.0,143,4,2005,39.11
3077,BMW,Gasoline,3.01,1167.6,157,8,2023,39.49
983,Toyota,Hybrid,0.0,0.0,135,4,2017,53.4
457,Kia,Gasoline,1.62,0.0,78,4,2012,47.64
3612,BMW,Gasoline,2.74,1043.7,120,3,2018,43.93
2950,Toyota,Gasoline,2.05,1270.1,99,4,2018,48.21
2821,Toyota,Gasoline,2.3,1212.3,127,4,2012,47.81
382,Hyundai,Diesel,1.12,1612.4,67,6,2011,46.79
3724,Ford,Diesel,1.28,0.0,62,6,2013,49.96
1883,Kia,Diesel,1.97,1277.5,103,6,2022,47.64
3340,Tesla,Diesel,2.07,0.0,104,4,2011,43.26
1011,Toyota,Gasoline,0.0,1529.7,118,6,2013,45.18
1593,Tesla,Electric,0.0,0.0,100,6,2022,67.58
3990,BMW,Gasoline,1.75,0.0,86,4,2013,47.65
663,Toyota,Gasoline,0.0,1752.5,99,8,2005,43.42
2629,Ford,Gasoline,1.94,1063.0,108,4,2023,47.92
3652,Toyota,Electric,3.15,1039.6,142,4,2012,60.46
3620,Toyota,Gasoline,0.0,0.0,166,6,2019,39.34
1790,Ford,Diesel,0.0,1763.2,147,4,2013,37.49
2988,Kia,Diesel,1.38,1295.5,60,6,2008,47.77
3122,Tesla,Electric,1.19,1512.0,57,4,2006,63.85
3028,Ford,Gasoline,1.44,0.0,59,6,2020,48.99
3576,Tesla,Gasoline,2.22,1281.3,115,6,2013,43.76
846,Tesla,Gasoline,0.0,0.0,127,6,2006,41.81
543,Kia,Gasoline,2.48,1228.1,132,8,2009,43.35
92,Kia,Gasoline,0.0,0.0,85,6,2020,47.38
3547,Toyota,Gasoline,2.36,1671.8,117,4,2008,43.82
3123,Ford,Gasoline,2.26,1231.1,124,4,2019,44.25
1197,Toyota,Gasoline,0.0,1438.1,45,6,2011,50.94
1103,Kia,Gasoline,0.0,0.0,89,4,2020,47.36
2671,Toyota,Diesel,2.37,1384.1,128,4,2017,44.08
1792,Hyundai,Diesel,2.94,1558.7,155,4,2019,42.02
2250,Kia,Gasoline,0.0,1727.2,27,4,2016,48.33
1827,Kia,Gasoline,0.0,0.0,56,6,2016,51.23
2150,BMW,Gasoline,0.0,1514.1,88,6,2011,44.06
3578,Tesla,Gasoline,1.64,0.0,74,6,2021,50.01
1776,BMW,Gasoline,2.79,1691.2,147,4,2023,44.3
1049,Tesla,Gasoline,1.39,1099.8,62,4,2005,45.86
2822,Tesla,Gasoline,0.8,1536.2,39,6,2010,48.11
1832,Toyota,Gasoline,1.04,996.1,39,3,2015,49.07
899,BMW,Gasoline,0.0,1566.6,143,4,2017,40.37
1460,BMW,Diesel,0.0,0.0,109,6,2013,45.73
1612,Ford,Gasoline,1.78,1138.2,106,4,2021,51.31
238,Ford,Diesel,2.73,1348.5,152,4,2009,40.99
1502,Hyundai,Gasoline,0.0,1307.7,109,3,2008,44.19
2341,Tesla,Gasoline,0.96,1141.2,51,4,2021,51.78
1134,BMW,Diesel,2.31,0.0,132,6,2007,42.17
2882,Toyota,Diesel,2.12,1994.8,118,4,2008,43.3
2719,Kia,Diesel,2.94,0.0,143,6,2007,41.17
164,Tesla,Diesel,2.14,1468.9,114,4,2009,43.62
2289,Hyundai,Electric,2.43,1421.8,107,4,2020,64.27
1836,Ford,Gasoline,2.47,1014.6,137,6,2019,42.92
253,Ford,Diesel,3.11,1338.4,158,4,2012,40.68
2290,Ford,Gasoline,0.0,0.0,104,3,2021,48.42
3384,Hyundai,Gasoline,2.76,1285.4,144,6,2006,40.78
2806,Ford,Gasoline,0.0,0.0,39,6,2022,52.02
1539,Kia,Gasoline,1.88,1378.2,76,4,2020,47.8
931,Hyundai,Diesel,2.14,0.0,114,4,2010,43.88
2026,Ford,Gasoline,1.71,1613.7,74,4,2014,46.59
1698,Hyundai,Gasoline,2.21,1448.0,105,4,2012,41.08
3908,BMW,Gasoline,1.54,0.0,72,4,2012,47.5
2979,BMW,Gasoline,0.0,0.0,66,4,2007,43.65
3393,Tesla,Gasoline,2.35,1392.6,129,6,2020,44.9
2403,BMW,Diesel,1.4,0.0,105,4,2014,47.31
2227,Hyundai,Gasoline,1.82,1895.8,125,4,2019,45.7
2226,Ford,Gasoline,0.0,0.0,106,6,2018,46.04
1091,BMW,Electric,1.7,1854.0,95,4,2020,67.64
3179,Ford,Diesel,0.0,0.0,107,4,2017,46.96
3827,Hyundai,Gasoline,2.99,0.0,143,4,2011,38.91
1938,Hyundai,Electric,0.0,1630.5,74,4,2007,68.71
1182,Ford,Hybrid,3.28,0.0,173,4,2013,44.79
1453,Kia,Electric,0.0,0.0,59,4,2015,70.07
594,Tesla,Gasoline,1.16,1698.2,66,4,2022,48.9
678,BMW,Hybrid,2.43,0.0,117,4,2015,52.22
42,BMW,Gasoline,0.0,1959.3,44,4,2012,52.21
1834,Kia,Diesel,0.0,0.0,136,4,2018,42.94
2390,BMW,Gasoline,0.0,1440.1,141,6,2023,44.54
2155,Tesla,Gasoline,2.59,1798.7,130,3,2010,41.73
1942,Toyota,Hybrid,0.0,0.0,78,8,2013,56.26
244,Toyota,Gasoline,2.68,1459.5,131,4,2012,41.78
1125,Toyota,Gasoline,3.47,0.0,180,4,2020,38.26
1340,Ford,Hybrid,2.89,1570.5,149,3,2020,51.54
1867,Toyota,Gasoline,1.11,0.0,39,4,2021,50.5
3215,Ford,Hybrid,0.0,1775.2,56,4,2020,63.46
3168,Hyundai,Diesel,0.0,1333.6,47,3,2022,50.03
1443,Hyundai,Hybrid,1.49,0.0,45,4,2011,55.0
262,Hyundai,Gasoline,0.8,968.1,29,4,2016,54.65
3722,Ford,Gasoline,0.0,0.0,106,6,2022,47.51
3255,Ford,Gasoline,0.0,1658.6,72,4,2011,45.33
2243,Tesla,Gasoline,0.0,0.0,131,3,2021,41.47
2689,Tesla,Diesel,0.0,0.0,79,6,2023,48.33
2655,Hyundai,Gasoline,2.31,1162.1,118,4,2012,41.14
835,Tesla,Hybrid,0.0,0.0,98,4,2012,58.56
3566,Toyota,Gasoline,0.0,1057.9,107,6,2016,45.08
3666,Tesla,Gasoline,0.0,1402.1,145,4,2012,41.18
3001,Toyota,Hybrid,0.0,0.0,85,4,2020,54.34
2803,Hyundai,Electric,1.5,825.2,71,4,2016,69.38
341,Toyota,Gasoline,0.0,1182.4,70,4,2017,49.44
1873,Tesla,Diesel,1.1,0.0,61,6,2007,49.07
749,Toyota,Diesel,0.0,1357.0,117,4,2011,39.82
1892,Tesla,Gasoline,0.0,1957.1,151,6,2011,38.68
481,Hyundai,Gasoline,0.0,0.0,92,4,2019,48.24
1865,BMW,Gasoline,0.8,0.0,34,4,2014,51.75
2219,Toyota,Hybrid,2.42,1667.7,113,6,2010,50.9
2616,Tesla,Gasoline,1.44,0.0,64,4,2014,47.21
2269,Toyota,Diesel,2.28,1729.0,104,4,2007,41.83
784,BMW,Hybrid,0.0,1563.6,45,3,2016,61.7
3425,Ford,Hybrid,2.43,1446.9,129,4,2020,53.76
3301,Toyota,Gasoline,2.05,1969.8,96,4,2013,46.3
2607,Hyundai,Hybrid,0.0,0.0,117,4,2018,53.83
3196,BMW,Hybrid,0.0,0.0,118,4,2023,53.23
3637,Hyundai,Gasoline,2.22,1734.6,120,6,2007,40.42
2494,Tesla,Electric,2.5,0.0,112,6,2009,60.57
1726,Hyundai,Gasoline,0.0,1429.9,46,3,2011,50.88
1845,Tesla,Hybrid,0.91,1955.7,45,4,2007,56.56
2621,Ford,Hybrid,1.58,0.0,68,4,2014,57.67
2811,Tesla,Gasoline,2.43,1653.0,119,6,2012,43.01
1785,Tesla,Gasoline,0.0,978.8,115,6,2018,44.65
1272,Toyota,Gasoline,0.0,1182.0,129,3,2010,43.44
3229,Hyundai,Diesel,1.9,1373.2,79,6,2013,45.54
2003,Ford,Gasoline,2.22,0.0,97,4,2014,43.23
1128,Kia,Gasoline,2.3,0.0,110,4,2008,40.49
627,Hyundai,Diesel,2.34,1821.0,119,3,2011,43.08
348,Ford,Hybrid,0.0,0.0,124,3,2005,52.56
3503,BMW,Hybrid,2.38,1003.5,120,4,2016,54.39
2542,Toyota,Gasoline,0.8,1620.5,36,3,2008,47.01
1566,Kia,Diesel,0.0,1637.0,70,4,2013,46.08
2099,Ford,Diesel,0.0,0.0,92,3,2009,44.65
980,Ford,Diesel,0.0,1410.4,135,4,2022,42.33
1424,Kia,Hybrid,1.93,1421.7,99,3,2010,54.0
3438,Ford,Diesel,2.54,1496.9,115,3,2020,43.33
3366,Tesla,Diesel,2.4,0.0,114,4,2015,45.12
912,Toyota,Diesel,2.45,0.0,141,4,2023,44.6
2496,Hyundai,Diesel,2.1,1389.4,111,6,2023,46.71
633,Kia,Diesel,0.0,1617.2,47,4,2021,53.07
1750,Kia,Gasoline,0.0,1194.8,73,4,2022,46.92
446,Kia,Gasoline,0.0,1515.7,50,6,2017,50.1
618,Toyota,Gasoline,1.87,0.0,83,8,2012,45.02
2104,Tesla,Gasoline,2.12,1286.1,106,3,2009,42.65
1897,Ford,Diesel,2.33,0.0,115,4,2009,40.65
2171,Ford,Hybrid,0.0,1478.5,163,8,2012,48.72
2595,Hyundai,Gasoline,1.92,1390.1,93,6,2014,45.59
2844,Kia,Diesel,1.38,800.0,63,3,2014,48.69
2432,Ford,Diesel,3.17,1173.3,160,6,2011,38.91
3390,Kia,Diesel,2.49,0.0,133,4,2021,43.32
3375,Toyota,Hybrid,3.19,1067.6,163,4,2013,48.91
1466,Toyota,Electric,2.75,1256.8,147,8,2012,62.81
1673,Hyundai,Hybrid,0.0,0.0,101,4,2013,52.76
2114,Ford,Hybrid,2.06,1304.7,98,4,2005,51.64
116,Hyundai,Diesel,2.14,1593.5,98,8,2009,41.18
1495,Hyundai,Gasoline,1.73,0.0,89,3,2017,46.85
354,Tesla,Gasoline,2.22,1153.9,117,4,2019,44.97
1233,Toyota,Hybrid,0.0,1589.6,89,4,2017,58.88
614,Kia,Gasoline,0.0,1146.1,56,4,2009,49.38
3507,Tesla,Diesel,2.94,0.0,154,4,2016,38.0
3791,Toyota,Electric,3.23,1116.4,156,4,2005,57.68
2345,Hyundai,Gasoline,1.15,0.0,62,6,2008,46.04
3715,Hyundai,Electric,2.41,1395.9,109,4,2007,60.2
2638,BMW,Electric,2.44,0.0,128,4,2017,63.05
3759,Tesla,Hybrid,2.12,1428.1,96,4,2021,54.25
58,Ford,Hybrid,2.39,1210.0,127,4,2022,56.1
3098,BMW,Gasoline,2.18,863.4,85,6,2015,46.37
3991,Kia,Gasoline,0.0,1572.1,108,4,2013,45.1
2906,Hyundai,Gasoline,0.0,1756.8,140,4,2017,41.62
3912,Toyota,Diesel,1.22,0.0,59,4,2023,50.86
1254,Ford,Hybrid,1.51,0.0,74,8,2015,58.74
3330,BMW,Hybrid,3.14,0.0,170,4,2016,50.34
2504,Toyota,Gasoline,2.09,0.0,104,4,2015,43.99
2334,Hyundai,Gasoline,0.0,1670.8,112,6,2017,41.95
3528,Toyota,Gasoline,2.37,0.0,121,4,2006,46.1
3813,Tesla,Gasoline,0.0,0.0,79,4,2018,51.74
1903,Tesla,Gasoline,1.94,0.0,99,4,2008,44.91
2260,Tesla,Gasoline,0.0,1542.4,89,4,2011,44.22
1899,Toyota,Gasoline,1.67,1482.9,75,4,2023,51.19
561,Ford,Diesel,0.0,1766.5,159,8,2005,35.22
708,Tesla,Gasoline,0.0,0.0,81,4,2012,46.35
1648,Tesla,Gasoline,0.0,1070.8,94,4,2014,47.8
425,Toyota,Gasoline,1.49,1150.6,49,6,2017,46.73
1094,Ford,Gasoline,0.0,1662.0,63,4,2014,45.63
1377,Hyundai,Hybrid,1.24,1218.7,59,4,2017,58.73
648,Toyota,Electric,3.1,1575.9,159,4,2019,63.52
73,Hyundai,Gasoline,0.0,0.0,103,6,2008,42.6
2523,Ford,Diesel,2.56,1451.8,132,6,2022,42.81
1887,Hyundai,Electric,2.77,0.0,119,4,2011,60.57
1727,BMW,Gasoline,1.42,0.0,72,4,2022,48.55
1006,Tesla,Diesel,1.72,1996.3,95,3,2006,44.01
621,Kia,Diesel,0.0,1730.1,75,4,2017,46.49
3320,BMW,Gasoline,0.0,1464.4,130,4,2018,43.9
288,BMW,Hybrid,0.0,1157.3,71,6,2006,56.45
554,Hyundai,Gasoline,0.0,1189.8,121,3,2022,45.98
2382,Hyundai,Electric,1.71,0.0,91,6,2015,67.04
1895,Tesla,Diesel,1.6,0.0,80,6,2021,46.0
2145,Toyota,Gasoline,1.45,1558.2,62,4,2006,46.93
1555,Ford,Gasoline,0.0,1470.0,122,4,2020,40.68
3546,Ford,Hybrid,0.0,800.0,93,3,2008,57.75
2258,BMW,Gasoline,0.8,0.0,44,4,2012,52.09
2548,BMW,Electric,1.97,800.0,96,4,2020,70.21
999,Toyota,Gasoline,1.14,0.0,71,4,2008,47.84
3178,Hyundai,Electric,0.8,0.0,30,4,2021,70.97
1690,BMW,Gasoline,2.56,1269.6,129,4,2006,38.54
3274,Tesla,Diesel,0.0,1148.2,84,6,2010,49.43
1398,Tesla,Diesel,1.2,1498.6,62,3,2016,49.63
1578,Hyundai,Diesel,2.83,1004.1,109,8,2007,43.31
1621,Toyota,Hybrid,1.45,0.0,70,4,2007,54.94
3654,Toyota,Hybrid,0.8,1560.3,42,4,2019,58.7
3726,Ford,Gasoline,2.35,1406.7,114,6,2008,41.37
3978,Kia,Diesel,0.0,2100.3,117,3,2005,40.99
2322,Hyundai,Gasoline,2.69,0.0,137,4,2011,41.35
3590,Kia,Diesel,2.89,0.0,147,4,2013,40.44
441,Kia,Hybrid,0.0,1281.8,99,4,2007,53.56
509,Ford,Diesel,0.0,1627.3,113,6,2022,46.05
1101,Tesla,Hybrid,0.0,1311.6,164,6,2013,45.79
590,Toyota,Diesel,0.0,1475.0,123,4,2022,43.99
1961,Toyota,Hybrid,0.8,0.0,67,4,2020,63.46
650,BMW,Gasoline,1.63,0.0,84,4,2015,46.48
1547,Ford,Diesel,0.0,1473.3,94,6,2019,46.72
3640,BMW,Hybrid,1.68,0.0,67,4,2013,57.51
3920,Hyundai,Gasoline,2.34,0.0,126,3,2005,43.02
2324,Kia,Diesel,0.0,1280.7,150,6,2005,39.23
3856,Ford,Gasoline,0.0,1451.1,112,4,2012,43.46
2535,Hyundai,Hybrid,0.0,1292.3,125,6,2021,55.66
1456,BMW,Gasoline,2.56,0.0,116,4,2020,44.37
2246,Kia,Gasoline,1.96,1677.3,101,4,2013,44.31
661,Ford,Electric,1.45,800.0,73,4,2007,66.1
631,Kia,Gasoline,0.0,1330.7,95,4,2019,45.76
673,BMW,Gasoline,2.35,1813.1,110,6,2018,40.81
1250,BMW,Hybrid,0.0,1281.8,104,4,2022,55.53
1739,BMW,Diesel,1.7,1021.9,88,4,2020,47.73
483,Kia,Diesel,1.8,907.0,81,4,2010,45.84
1585,BMW,Hybrid,0.0,1819.1,61,4,2017,56.55
1980,Ford,Hybrid,0.8,1300.8,41,4,2019,59.38
3409,Toyota,Electric,0.0,1882.2,122,4,2012,60.84
1939,Ford,Diesel,0.0,1400.4,73,3,2007,45.36
1463,Tesla,Gasoline,1.97,0.0,110,6,2016,45.83
2765,Toyota,Hybrid,0.99,1464.4,73,4,2015,60.18
2571,Tesla,Gasoline,1.63,0.0,75,4,2023,47.12
2380,BMW,Diesel,0.0,1560.3,95,4,2011,46.85
857,Ford,Hybrid,2.44,0.0,108,6,2011,50.43
1226,Toyota,Gasoline,2.53,1204.2,116,3,2014,41.02
1191,Ford,Hybrid,1.69,1499.8,74,4,2005,56.1
2766,Hyundai,Electric,0.0,1267.7,84,6,2021,66.01
3282,Toyota,Gasoline,2.22,1360.1,105,6,2020,42.27
531,Kia,Gasoline,1.73,0.0,88,4,2020,48.34
2658,Kia,Gasoline,0.0,1417.0,98,4,2020,46.58
50,Ford,Diesel,1.63,1379.1,91,6,2018,47.81
3695,BMW,Hybrid,2.1,0.0,113,8,2013,52.82
3683,Hyundai,Gasoline,0.0,1047.1,32,3,2017,50.44
859,Tesla,Hybrid,2.13,891.8,100,3,2014,57.49
2923,Tesla,Gasoline,1.43,0.0,80,6,2023,48.72
1073,Toyota,Diesel,2.28,0.0,111,4,2011,42.5
720,Toyota,Hybrid,0.0,1277.8,102,4,2007,57.33
152,Kia,Diesel,0.0,1666.4,74,6,2016,48.23
2167,Kia,Electric,0.0,1384.4,209,4,2011,52.38
2981,Tesla,Electric,1.82,0.0,103,3,2017,64.74
1661,Tesla,Electric,1.17,0.0,56,6,2011,68.59
1657,BMW,Gasoline,0.88,1709.9,53,4,2020,52.12
2178,Hyundai,Hybrid,0.8,1678.4,52,4,2011,58.65
2313,Tesla,Diesel,0.0,0.0,130,4,2007,39.07
3082,Kia,Hybrid,2.02,1469.1,107,4,2011,55.17
2173,Ford,Diesel,2.57,1025.2,124,4,2009,42.46
2956,Ford,Gasoline,1.98,1264.5,89,4,2013,43.23
