고객ID,연도,월,카테고리,구매건수,구매금액
CUST079,2022,6,도서,1,34374.92993248405
CUST079,2022,7,식품,4,16155.779246966398
CUST079,2022,8,의류,1,48508.775942463435
CUST079,2022,9,의류,2,48431.36297448394
CUST079,2022,10,가전,3,
CUST079,2022,11,식품,1,40217.58094460242
CUST079,2022,12,도서,3,39298.81569147347
CUST079,2023,1,의류,5,50593.372196724085
CUST079,2023,2,의류,0,65265.06034701251
CUST079,2023,3,가전,2,36009.45968777718
CUST079,2023,4,도서,1,81297.59077525875
CUST079,2023,5,가구,0,30154.69366543312
CUST079,2023,6,도서,0,55645.095044848546
CUST079,2023,7,식품,4,20452.385142357198
CUST079,2023,8,도서,1,
CUST079,2023,9,가전,0,80341.35141969306
CUST079,2023,10,식품,2,47478.24714473617
CUST079,2023,11,의류,2,65457.93970168506
CUST079,2023,12,가구,1,
CUST080,2022,1,식품,1,
CUST080,2022,2,가구,2,59832.39402357134
CUST080,2022,3,도서,1,48185.15794946438
CUST080,2022,4,도서,2,32337.260931024888
CUST080,2022,5,식품,3,39529.00733135026
CUST080,2022,6,가구,3,33075.80782978625
CUST080,2022,7,가구,1,89461.33439718612
CUST080,2022,8,가구,1,56563.01744610878
CUST080,2022,9,도서,3,66475.82380232766
CUST080,2022,10,식품,1,27790.159285514914
CUST080,2022,11,의류,2,41238.709068979195
CUST080,2022,12,도서,2,47115.209915606225
CUST080,2023,1,가전,1,76120.48187933853
CUST080,2023,2,도서,3,
CUST080,2023,3,도서,2,45471.817221883364
CUST080,2023,4,식품,1,50457.19278519627
CUST080,2023,5,가전,5,62736.80278231743
CUST080,2023,6,가구,0,87844.8973899489
CUST080,2023,7,가구,1,47701.301047582034
CUST080,2023,8,의류,3,51878.15762851451
CUST080,2023,9,의류,0,
CUST080,2023,10,가전,0,36205.47971669223
CUST080,2023,11,식품,5,23765.202734826857
CUST080,2023,12,가구,4,53532.99206912472
CUST081,2022,1,가구,3,61445.35072109643
CUST081,2022,2,도서,1,
CUST081,2022,3,가구,2,36676.544627531635
CUST081,2022,4,가구,1,40404.13922670033
CUST081,2022,5,도서,0,59506.72355055611
CUST081,2022,6,가전,3,89977.58591123048
CUST081,2022,7,의류,1,75175.35544996007
CUST081,2022,8,가전,0,54946.042393624244
CUST081,2022,9,의류,2,79471.96741155603
CUST081,2022,10,의류,2,33280.273589053264
CUST081,2022,11,의류,3,67634.0279596589
CUST081,2022,12,의류,2,30559.75650283538
CUST081,2023,1,가구,0,49329.15648364516
CUST081,2023,2,도서,2,73042.6377012056
CUST081,2023,3,의류,0,48693.235504407196
CUST081,2023,4,가전,3,61891.54927181116
CUST081,2023,5,도서,3,42396.878216077166
CUST081,2023,6,의류,2,-3810.5354641244267
CUST081,2023,7,도서,1,68187.90827758762
CUST081,2023,8,가전,3,39988.538240717004
CUST081,2023,9,의류,2,53515.704441069756
CUST081,2023,10,식품,3,71207.95003370711
CUST081,2023,11,도서,2,37581.438372544304
CUST081,2023,12,가구,3,66630.28409770233
CUST082,2022,1,가구,3,36125.15754515194
CUST082,2022,2,의류,3,29443.809696844495
CUST082,2022,3,식품,2,61403.7873662462
CUST082,2022,4,의류,1,60758.845828492136
CUST082,2022,5,가구,2,47997.15880982645
CUST082,2022,6,가구,0,67828.88394683527
CUST082,2022,7,가전,3,59137.99853385788
CUST082,2022,8,가전,6,
CUST082,2022,9,가구,5,61813.678800681606
CUST082,2022,10,가구,4,24342.949507585938
CUST082,2022,11,식품,0,36430.2034188623
CUST082,2022,12,도서,4,44396.653999904156
CUST082,2023,1,도서,0,93520.29384271486
CUST082,2023,2,식품,4,53633.10367682148
CUST082,2023,3,가구,5,46627.75616881508
CUST082,2023,4,식품,3,39498.35018844355
CUST082,2023,5,식품,2,55990.09221519592
CUST082,2023,6,식품,3,58113.36130892653
CUST082,2023,7,가구,2,55825.77356235997
CUST082,2023,8,가구,3,64151.18349304255
CUST082,2023,9,도서,0,
CUST082,2023,10,식품,3,35164.77971711281
CUST082,2023,11,가전,2,48151.19095815842
CUST082,2023,12,식품,1,48689.434578956156
CUST083,2022,1,가구,1,45511.9177763979
CUST083,2022,2,식품,2,34679.16846274961
CUST083,2022,3,가전,0,64117.4752661746
CUST083,2022,4,의류,2,50597.85403525288
CUST083,2022,5,식품,1,65452.811054092526
CUST083,2022,6,가전,4,53299.24458756372
CUST083,2022,7,가전,1,-4004.114674986042
CUST083,2022,8,의류,2,60984.54038964212
CUST083,2022,9,의류,3,18924.36449003614
CUST083,2022,10,가구,2,23974.372393622863
CUST083,2022,11,가구,2,
CUST083,2022,12,식품,1,37888.82521863831
CUST083,2023,1,도서,4,61810.17265892879
CUST083,2023,2,의류,3,61643.91562427848
CUST083,2023,3,식품,3,46386.90627498235
CUST083,2023,4,의류,1,
CUST083,2023,5,의류,3,44004.50356667053
CUST083,2023,6,도서,1,49812.2165174004
CUST083,2023,7,의류,0,46208.989871651465
CUST083,2023,8,식품,4,34930.080033706225
CUST083,2023,9,의류,2,46981.648198031435
CUST083,2023,10,식품,4,47529.84448526637
CUST083,2023,11,의류,3,54978.285674418956
CUST083,2023,12,의류,1,46459.27856996027
CUST084,2022,1,의류,3,45582.66099997878
CUST084,2022,2,식품,1,
CUST084,2022,3,가구,2,55982.02747299638
CUST084,2022,4,가구,1,61218.95287332346
CUST084,2022,5,도서,1,48232.90616950142
CUST084,2022,6,도서,2,70762.0178808045
CUST084,2022,7,식품,1,75801.31404589741
CUST084,2022,8,식품,3,36762.075627697544
CUST084,2022,9,의류,3,48841.3401894983
CUST084,2022,10,가구,2,58340.59231536853
CUST084,2022,11,가전,1,33204.18782761236
CUST084,2022,12,의류,0,62382.77432747336
CUST084,2023,1,도서,1,11459.02050079361
CUST084,2023,2,식품,2,72941.18371381535
CUST084,2023,3,식품,1,66480.1778216698
CUST084,2023,4,식품,3,53360.484326856626
CUST084,2023,5,식품,1,74063.38298386468
CUST084,2023,6,가구,3,
CUST084,2023,7,의류,1,23676.721938755887
CUST084,2023,8,도서,2,52027.09962280706
CUST084,2023,9,의류,2,43488.13079530319
CUST084,2023,10,가전,3,45702.43889342723
CUST084,2023,11,의류,2,61454.57545734463
CUST084,2023,12,도서,3,
CUST085,2022,1,가전,0,
CUST085,2022,2,의류,0,
CUST085,2022,3,도서,2,41041.13061372827
CUST085,2022,4,식품,2,81260.40007668517
CUST085,2022,5,가구,2,15078.23122773839
CUST085,2022,6,식품,3,35073.66400618487
CUST085,2022,7,식품,3,25644.96752425621
CUST085,2022,8,식품,2,87740.9755051974
CUST085,2022,9,의류,3,46889.291858482495
CUST085,2022,10,가전,1,67241.74648500537
CUST085,2022,11,의류,1,63110.778146336364
CUST085,2022,12,식품,1,
CUST085,2023,1,가구,1,27611.90613831319
CUST085,2023,2,가구,1,21296.13244391435
CUST085,2023,3,식품,2,
CUST085,2023,4,가전,4,80098.94380483587
CUST085,2023,5,식품,2,59460.77437002535
CUST085,2023,6,의류,4,53660.42292404068
CUST085,2023,7,가전,3,45089.34248954523
CUST085,2023,8,도서,3,56839.17196654286
CUST085,2023,9,도서,1,24791.110833185343
CUST085,2023,10,가전,2,63868.57096048794
CUST085,2023,11,식품,2,76130.88302962689
CUST085,2023,12,가구,2,70238.11024996388
CUST086,2022,1,도서,3,47348.47359260079
CUST086,2022,2,의류,3,45162.22225478211
CUST086,2022,3,식품,0,64607.91489429765
CUST086,2022,4,도서,5,
CUST086,2022,5,도서,4,55878.69566243893
CUST086,2022,6,식품,0,54048.773855714404
CUST086,2022,7,가전,1,69349.76679385091
CUST086,2022,8,도서,2,57412.30663521803
CUST086,2022,9,가전,1,44263.01672357016
CUST086,2022,10,가구,0,67859.25546749032
CUST086,2022,11,식품,0,
CUST086,2022,12,식품,6,58762.460308717054
CUST086,2023,1,가구,1,67689.0872214742
CUST086,2023,2,의류,1,60615.45868818922
CUST086,2023,3,가전,2,44989.94398644101
CUST086,2023,4,식품,2,35440.786577209
CUST086,2023,5,식품,1,53959.01308725352
CUST086,2023,6,의류,4,47561.24307730314
CUST086,2023,7,식품,2,29456.61429047977
CUST086,2023,8,식품,1,40197.885182033475
CUST086,2023,9,의류,0,35642.42151014519
CUST086,2023,10,가구,4,45598.28340133181
CUST086,2023,11,의류,3,49783.952625209306
CUST086,2023,12,식품,3,47168.300935243824
CUST087,2022,1,의류,0,27671.915119653346
CUST087,2022,2,가전,1,25182.604485718126
CUST087,2022,3,식품,2,
CUST087,2022,4,가전,0,48127.77707673479
CUST087,2022,5,가구,2,78514.32027879896
CUST087,2022,6,의류,2,
CUST087,2022,7,식품,2,77682.76485941124
CUST087,2022,8,의류,3,30842.776239291827
CUST087,2022,9,식품,1,
CUST087,2022,10,가구,2,107180.76358872489
CUST087,2022,11,가구,5,72182.10568813758
CUST087,2022,12,가전,3,65398.374257244635
CUST087,2023,1,가구,2,19963.83992232593
CUST087,2023,2,가구,2,37077.86040472087
CUST087,2023,3,의류,1,13322.42360247994
CUST087,2023,4,가전,0,59380.87868483091
CUST087,2023,5,가구,4,36206.58274810263
CUST087,2023,6,의류,2,51090.127637495076
CUST087,2023,7,가전,3,38146.901919467186
CUST087,2023,8,가전,1,4563.812739875859
CUST087,2023,9,의류,0,54669.36548890763
CUST087,2023,10,식품,0,53387.616909244185
CUST087,2023,11,도서,2,53690.71681039891
CUST087,2023,12,가전,3,69471.89641287638
CUST088,2022,1,식품,2,
CUST088,2022,2,가구,3,63864.32465689035
CUST088,2022,3,가구,3,12929.417041313849
CUST088,2022,4,도서,1,
CUST088,2022,5,가구,3,72210.96264094314
CUST088,2022,6,가구,5,63378.98958050592
CUST088,2022,7,가구,1,40749.29986663361
CUST088,2022,8,가구,2,66425.77407166155
CUST088,2022,9,가전,2,11353.6943535943
CUST088,2022,10,가구,2,57044.90785569666
CUST088,2022,11,가구,3,46851.00458996719
CUST088,2022,12,가구,1,23052.068692398716
CUST088,2023,1,가전,2,83963.99588044603
CUST088,2023,2,가전,0,
CUST088,2023,3,가구,3,55213.76456861148
CUST088,2023,4,식품,5,102399.95109360575
CUST088,2023,5,도서,0,30416.02890093653
CUST088,2023,6,의류,3,62319.05293600453
CUST088,2023,7,식품,1,50812.92177566708
CUST088,2023,8,도서,2,63844.1193115449
CUST088,2023,9,식품,5,76715.26864539305
CUST088,2023,10,가구,1,
CUST088,2023,11,식품,2,14653.553748202285
CUST088,2023,12,가구,2,62188.28269718676
CUST089,2022,1,도서,2,53837.86333469168
CUST089,2022,2,도서,0,46850.26181107647
CUST089,2022,3,의류,4,33747.965941378585
CUST089,2022,4,도서,6,56683.21397245111
CUST089,2022,5,가구,1,91479.58172115358
CUST089,2022,6,가전,1,29016.525244061122
CUST089,2022,7,도서,3,37195.30792620949
CUST089,2022,8,가구,4,73110.09720441663
CUST089,2022,9,도서,0,54670.40831854319
CUST089,2022,10,식품,1,63006.52996796805
CUST089,2022,11,가구,1,60399.74009229026
CUST089,2022,12,가전,0,54292.97105421539
CUST089,2023,1,의류,4,62510.361152245045
CUST089,2023,2,가전,2,51220.482866406026
CUST089,2023,3,식품,3,40710.814591621966
CUST089,2023,4,식품,0,59115.41336318334
CUST089,2023,5,도서,3,36852.25376317458
CUST089,2023,6,식품,2,
CUST089,2023,7,식품,0,58253.73084235385
CUST089,2023,8,도서,0,50039.704304631014
CUST089,2023,9,도서,4,59696.66836808347
CUST089,2023,10,가구,4,41822.574367564484
CUST089,2023,11,가전,4,
CUST089,2023,12,식품,1,
CUST090,2022,1,식품,3,
CUST090,2022,2,가전,2,43007.79927419569
CUST090,2022,3,가구,2,49182.56367019706
CUST090,2022,4,가구,2,21588.57913232385
CUST090,2022,5,도서,3,64376.088068291225
CUST090,2022,6,가전,1,70188.9751267744
CUST090,2022,7,도서,2,31367.56144890579
CUST090,2022,8,가전,0,
CUST090,2022,9,가구,1,28191.468676717664
CUST090,2022,10,식품,1,
CUST090,2022,11,의류,3,63374.51891965433
CUST090,2022,12,의류,1,48319.88577026611
CUST090,2023,1,의류,1,22867.938698550868
CUST090,2023,2,가구,1,32341.090522447776
CUST090,2023,3,의류,1,88306.26999536686
CUST090,2023,4,가구,2,60850.71229460034
CUST090,2023,5,의류,2,63141.88401889322
CUST090,2023,6,도서,2,36204.81754883108
CUST090,2023,7,가구,2,36571.84008320004
CUST090,2023,8,식품,2,
CUST090,2023,9,도서,1,71016.6652055778
CUST090,2023,10,도서,1,57169.64966302966
CUST090,2023,11,가전,2,
CUST090,2023,12,가구,0,47566.11945621673
CUST091,2022,1,식품,1,56527.903012430754
CUST091,2022,2,식품,1,54014.159178161455
CUST091,2022,3,의류,2,19480.488923387584
CUST091,2022,4,도서,1,53491.283226042164
CUST091,2022,5,도서,1,43366.50058446363
CUST091,2022,6,가구,2,54311.42429640609
CUST091,2022,7,가구,5,40634.771764051344
CUST091,2022,8,식품,1,23564.63081125637
CUST091,2022,9,가구,5,59412.218032501434
CUST091,2022,10,식품,3,22830.128056186375
CUST091,2022,11,가구,2,33785.630947280515
CUST091,2022,12,식품,4,18436.90874121344
CUST091,2023,1,식품,1,26427.950552142993
CUST091,2023,2,식품,2,42141.46500229359
CUST091,2023,3,도서,2,32046.725897712528
CUST091,2023,4,의류,1,34183.567072628975
CUST091,2023,5,의류,4,41198.53249712897
CUST091,2023,6,식품,1,78258.24937066139
CUST091,2023,7,식품,3,
CUST091,2023,8,도서,3,
CUST091,2023,9,식품,4,27801.403328312594
CUST091,2023,10,도서,3,55973.429741141816
CUST091,2023,11,가전,3,
CUST091,2023,12,가구,4,49166.06394785501
CUST092,2022,1,가구,2,21860.815177531604
CUST092,2022,2,의류,4,
CUST092,2022,3,가구,1,88826.26753305588
CUST092,2022,4,의류,0,35254.999546172854
CUST092,2022,5,가구,0,23583.77525575971
CUST092,2022,6,도서,2,36698.04528328915
CUST092,2022,7,가전,2,58117.929480052364
CUST092,2022,8,의류,0,83752.40878547844
CUST092,2022,9,의류,2,66430.64062055958
CUST092,2022,10,도서,1,57931.01056405401
CUST092,2022,11,가전,3,71513.36912490812
CUST092,2022,12,도서,1,47654.40233007133
CUST092,2023,1,가전,2,48817.57047318805
CUST092,2023,2,식품,0,23020.947871698172
CUST092,2023,3,가전,0,47577.26407982558
CUST092,2023,4,의류,1,
CUST092,2023,5,의류,2,44967.474126454865
CUST092,2023,6,가전,4,20054.421385464364
CUST092,2023,7,식품,4,80788.83491102429
CUST092,2023,8,가구,2,31237.12818682667
CUST092,2023,9,가구,3,10814.294966746653
CUST092,2023,10,도서,4,41974.467306074854
CUST092,2023,11,의류,1,67570.1958796856
CUST092,2023,12,의류,4,77752.92600938915
CUST093,2022,1,가구,0,35624.99432640385
CUST093,2022,2,의류,1,56517.307852826394
CUST093,2022,3,가구,3,58791.27192281749
CUST093,2022,4,가전,2,65391.30352679439
CUST093,2022,5,도서,1,10539.029566070778
CUST093,2022,6,의류,2,53664.34127149651
CUST093,2022,7,의류,3,57528.62549104314
CUST093,2022,8,의류,2,66404.82487569712
CUST093,2022,9,도서,1,100799.28942089665
CUST093,2022,10,가전,3,54640.17127437026
CUST093,2022,11,도서,2,67497.16362678666
CUST093,2022,12,도서,1,66376.79469092283
CUST093,2023,1,가구,1,55998.097619419495
CUST093,2023,2,식품,2,44078.59749217602
CUST093,2023,3,의류,5,15793.263977098133
CUST093,2023,4,의류,5,74977.31782737823
CUST093,2023,5,의류,4,20147.96531330249
CUST093,2023,6,식품,1,61179.599453748626
CUST093,2023,7,가구,1,19581.757739824567
CUST093,2023,8,식품,2,
CUST093,2023,9,가전,0,82592.6455121203
CUST093,2023,10,가구,1,32587.50406140786
CUST093,2023,11,의류,3,58381.086929853904
CUST093,2023,12,도서,0,69001.32435214054
CUST094,2022,1,도서,3,60090.24068057653
CUST094,2022,2,도서,2,
CUST094,2022,3,의류,3,35208.01874027848
CUST094,2022,4,의류,5,52284.357885113524
CUST094,2022,5,의류,5,67395.286635608
CUST094,2022,6,식품,3,66535.34064613986
CUST094,2022,7,의류,3,57509.6720914497
CUST094,2022,8,의류,1,68838.10956151986
CUST094,2022,9,도서,4,55553.68416615681
CUST094,2022,10,가구,0,91570.84036543121
CUST094,2022,11,의류,1,40435.40822164487
CUST094,2022,12,의류,2,54883.9469654162
CUST094,2023,1,도서,7,10317.608338010781
CUST094,2023,2,가구,2,85667.51271001471
CUST094,2023,3,도서,2,35057.331972644984
CUST094,2023,4,가전,1,15952.079541087442
CUST094,2023,5,가전,1,80907.1452383393
CUST094,2023,6,의류,4,64658.25257842629
CUST094,2023,7,도서,0,72338.93160385951
CUST094,2023,8,가전,4,44955.98175928016
CUST094,2023,9,식품,1,49037.29794157805
CUST094,2023,10,식품,3,38029.97796701478
CUST094,2023,11,의류,2,53546.74145421233
CUST094,2023,12,가전,1,39195.362376895995
CUST095,2022,1,도서,3,72738.86012007372
CUST095,2022,2,식품,1,70634.64862351713
CUST095,2022,3,도서,1,86519.22139314152
CUST095,2022,4,식품,4,55548.90188255208
CUST095,2022,5,가전,3,33063.704560964936
CUST095,2022,6,가전,3,32974.987290288576
CUST095,2022,7,식품,1,65846.83999239274
CUST095,2022,8,가전,1,57073.87575680335
CUST095,2022,9,도서,2,32365.3036759128
CUST095,2022,10,의류,0,67254.02577703353
CUST095,2022,11,의류,0,66826.82310237532
CUST095,2022,12,도서,3,67007.3618082391
CUST095,2023,1,식품,4,51623.311313905106
CUST095,2023,2,가전,2,62612.007634794776
CUST095,2023,3,도서,0,65877.46875213008
CUST095,2023,4,가전,2,67148.65955188652
CUST095,2023,5,식품,2,66080.90662521252
CUST095,2023,6,도서,2,
CUST095,2023,7,도서,3,51400.34729049525
CUST095,2023,8,가구,3,
CUST095,2023,9,가전,1,24255.039749912878
CUST095,2023,10,의류,3,68535.96437040315
CUST095,2023,11,도서,2,73206.38926724927
CUST095,2023,12,가구,1,64541.42816057691
CUST096,2022,1,가전,3,
CUST096,2022,2,가전,0,46940.462613348725
CUST096,2022,3,식품,1,35117.189676441994
CUST096,2022,4,가전,1,77072.21050431865
CUST096,2022,5,가구,1,55183.286685246436
CUST096,2022,6,도서,2,29529.975380882875
CUST096,2022,7,가구,2,
CUST096,2022,8,의류,4,33299.500229249825
CUST096,2022,9,도서,3,15001.998952861577
CUST096,2022,10,가전,1,55209.4272197759
CUST096,2022,11,가구,1,43960.905554720295
CUST096,2022,12,가전,4,54160.236609171065
CUST096,2023,1,의류,2,68489.60031421721
CUST096,2023,2,가전,5,
CUST096,2023,3,의류,3,66607.84771060437
CUST096,2023,4,식품,0,57644.25668599002
CUST096,2023,5,의류,2,83772.30740531182
CUST096,2023,6,가전,1,
CUST096,2023,7,가전,1,60676.94582661609
CUST096,2023,8,가전,0,47584.92464175156
CUST096,2023,9,식품,4,39362.39078119601
CUST096,2023,10,도서,2,34932.274832051895
CUST096,2023,11,의류,3,70851.44145710093
CUST096,2023,12,가구,1,77474.94396254262
CUST097,2022,1,가구,5,
CUST097,2022,2,의류,4,64480.09678614412
CUST097,2022,3,식품,1,46401.03556309846
CUST097,2022,4,의류,3,32890.8245491546
CUST097,2022,5,의류,1,57096.40399975266
CUST097,2022,6,가전,0,51059.94495686633
CUST097,2022,7,의류,1,42321.72829840816
CUST097,2022,8,가구,3,
CUST097,2022,9,가구,1,40224.63666537414
CUST097,2022,10,의류,2,
CUST097,2022,11,가구,0,95612.41089008824
CUST097,2022,12,가전,0,73753.06368724068
CUST097,2023,1,가전,2,42671.06021967336
CUST097,2023,2,가전,4,48975.987657097474
CUST097,2023,3,가전,0,55499.86351664977
CUST097,2023,4,식품,0,42167.87849551055
CUST097,2023,5,식품,3,
CUST097,2023,6,가전,1,95745.13785270405
CUST097,2023,7,가전,1,77206.41681564627
CUST097,2023,8,도서,2,57169.14853127947
CUST097,2023,9,식품,2,46039.24486268731
CUST097,2023,10,가구,3,44211.162852048146
CUST097,2023,11,도서,0,76146.40655014588
CUST097,2023,12,도서,4,51006.714029880786
CUST098,2022,1,도서,2,83999.87403999624
CUST098,2022,2,가전,3,57553.74827671741
CUST098,2022,3,가구,1,55048.387922266484
CUST098,2022,4,가구,1,95433.36115651892
CUST098,2022,5,가구,0,40214.514056276035
CUST098,2022,6,가전,5,88103.32028202446
CUST098,2022,7,의류,2,64520.34746819988
CUST098,2022,8,가구,3,48153.31458136318
CUST098,2022,9,의류,1,6861.413143432495
CUST098,2022,10,도서,3,47786.26424752703
CUST098,2022,11,가구,5,19481.071177942085
CUST098,2022,12,가전,2,36602.21541073879
CUST098,2023,1,가구,1,72702.74204631915
CUST098,2023,2,식품,1,46359.59924122964
CUST098,2023,3,의류,1,47563.68760181149
CUST098,2023,4,식품,2,25709.778285996446
CUST098,2023,5,도서,3,30274.44230660092
CUST098,2023,6,가구,3,65053.365652473185
CUST098,2023,7,가전,2,87951.8550649421
CUST098,2023,8,가전,2,40263.627812379316
CUST098,2023,9,가전,3,33821.49726200402
CUST098,2023,10,가구,2,49732.35425808752
CUST098,2023,11,가전,0,45300.36433366061
CUST098,2023,12,의류,0,101395.4231653114
CUST099,2022,1,의류,4,46142.11032860496
CUST099,2022,2,도서,2,8615.473917325624
CUST099,2022,3,의류,4,71002.15830011484
CUST099,2022,4,가구,2,56193.113380255665
CUST099,2022,5,가구,2,56477.963191869516
CUST099,2022,6,가전,4,87652.9168353449
CUST099,2022,7,식품,5,61378.8977501845
CUST099,2022,8,의류,2,
CUST099,2022,9,식품,5,
CUST099,2022,10,도서,4,
CUST099,2022,11,식품,4,
CUST099,2022,12,도서,1,51781.90436146195
CUST099,2023,1,도서,2,38260.091215309294
CUST099,2023,2,의류,1,45111.2682588065
CUST099,2023,3,의류,2,37877.11816710126
CUST099,2023,4,가전,2,
CUST099,2023,5,도서,3,72416.5292288191
CUST099,2023,6,도서,1,
CUST099,2023,7,식품,3,60792.2033245435
CUST099,2023,8,도서,2,64168.609882694305
CUST099,2023,9,가구,1,78693.08974248671
CUST099,2023,10,가구,1,50546.259669039384
CUST099,2023,11,가구,1,
CUST099,2023,12,가구,2,29846.298704120454
CUST100,2022,1,가전,1,39472.93054095794
CUST100,2022,2,도서,3,54419.24903178873
CUST100,2022,3,식품,3,73913.80641612058
CUST100,2022,4,도서,0,58873.68023044417
CUST100,2022,5,도서,2,24515.61558661726
CUST100,2022,6,가구,2,51489.639228422646
CUST100,2022,7,가전,3,58704.779662508896
CUST100,2022,8,가구,2,55279.057247258446
CUST100,2022,9,도서,0,77341.71163101569
CUST100,2022,10,식품,1,13790.844629813255
CUST100,2022,11,의류,2,69754.83435552077
CUST100,2022,12,가전,1,39043.86883008771
CUST100,2023,1,식품,1,36141.582708800925
CUST100,2023,2,의류,2,44159.85424141596
CUST100,2023,3,의류,1,31983.66842923288
CUST100,2023,4,식품,1,35142.47752876939
CUST100,2023,5,의류,0,56585.64791448935
CUST100,2023,6,식품,3,21423.854825425973
CUST100,2023,7,의류,1,52039.51611722686
CUST100,2023,8,도서,2,58824.268200259605
CUST100,2023,9,의류,2,48610.44011029379
CUST100,2023,10,도서,1,25579.064565981345
CUST100,2023,11,도서,1,
CUST100,2023,12,식품,0,73471.27581628365
